,idx1,score1,idx2,score2,idx3,score3,label_list,professionals_id
3380,73.0,0.36144429,33.0,0.099959299,0.0,0.087302141,"[73.0, 0.36144429, 33.0, 0.099959299, 0.0, 0.087302141]",794546d6e3c442f786945b069d6504e4
3381,62.0,0.40005451,50.0,0.2794618,67.0,0.12266505,"[62.0, 0.40005451, 50.0, 0.2794618, 67.0, 0.12266505]",8f48370932c443e19600787107bc6edc
3382,30.0,0.973571135,25.0,0.709844243,21.0,0.578127541,"[30.0, 0.973571135, 25.0, 0.7098442429999999, 21.0, 0.578127541]",9101e63b322b41539b6f4fc66e266e9c
3383,47.0,0.5613839,32.0,0.39665866,17.0,0.23980264,"[47.0, 0.5613839, 32.0, 0.39665866, 17.0, 0.23980264]",a86f85fe3a794722b36f707c746c2d3c
3384,15.0,2.78073961,93.0,2.38029904,22.0,0.83269033,"[15.0, 2.78073961, 93.0, 2.38029904, 22.0, 0.8326903299999999]",98f84e92ac424deba3f63f257487ee54
3385,87.0,0.42942065,10.0,0.25750211,95.0,0.24716555,"[87.0, 0.42942065, 10.0, 0.25750211, 95.0, 0.24716555]",92c0b73a0d814548b191f7ca4391d1ed
3386,41.0,0.63165617,49.0,0.14576349,82.0,0.095881008,"[41.0, 0.63165617, 49.0, 0.14576349, 82.0, 0.095881008]",617311fff6bf47ec9013faf62141e6f5
3387,91.0,0.74893785,96.0,0.11552957,43.0,0.060917232,"[91.0, 0.74893785, 96.0, 0.11552957, 43.0, 0.060917232]",424df3976e3b48cb9fce6dbda4a0966e
3388,86.0,0.48457271,68.0,0.24821568,93.0,0.2187116,"[86.0, 0.48457271, 68.0, 0.24821568, 93.0, 0.2187116]",632ed2d98faa4f8991bbaa0d5d3af30e
3389,35.0,4.91918036,32.0,2.311156743,63.0,1.088653147,"[35.0, 4.9191803599999995, 32.0, 2.311156743, 63.0, 1.088653147]",e589ea1d909f4eee9c85b936512dc9b2
3390,73.0,0.44903919,29.0,0.37836656,50.0,0.10778062,"[73.0, 0.44903919, 29.0, 0.37836656, 50.0, 0.10778062]",19ac524064304f07afcfc6c5e613d097
3391,41.0,0.91750002,24.0,0.80200005,43.0,0.71437353,"[41.0, 0.91750002, 24.0, 0.80200005, 43.0, 0.71437353]",debfefab00b349b298b445eb09975962
3392,90.0,0.78760093,25.0,0.59135026,85.0,0.54860139,"[90.0, 0.78760093, 25.0, 0.59135026, 85.0, 0.54860139]",1dc4613a0fb34b4d8786586a3dafaad6
3393,19.0,0.65400509,73.0,0.60686386,32.0,0.55694711,"[19.0, 0.65400509, 73.0, 0.60686386, 32.0, 0.55694711]",bb2cd1cea205452c94a3f64187bd0173
3394,0.0,1.336694497,94.0,1.198772504,80.0,1.134885827,"[0.0, 1.336694497, 94.0, 1.198772504, 80.0, 1.1348858270000002]",b31cc952965442f7a593662c0b5bda8a
3395,32.0,0.92928576,54.0,0.4989858,18.0,0.25601423,"[32.0, 0.92928576, 54.0, 0.4989858, 18.0, 0.25601423]",534b0d7c313b4d5c8951ef384b06908c
3396,54.0,2.65843509,5.0,1.910234288,93.0,1.75602352,"[54.0, 2.65843509, 5.0, 1.910234288, 93.0, 1.7560235199999998]",ddb1119509cd4bec8619a949d1f57dc8
3397,36.0,0.68878168,10.0,0.10975114,11.0,0.095001638,"[36.0, 0.68878168, 10.0, 0.10975114, 11.0, 0.095001638]",361da311bf774b40ae6095defeae479c
3398,32.0,0.59820535,47.0,0.54728091,95.0,0.44472668,"[32.0, 0.59820535, 47.0, 0.54728091, 95.0, 0.44472668]",730924c4805f401d89961a3f0c2a6984
3399,18.0,2.825900763,54.0,1.197043624,11.0,0.91351702,"[18.0, 2.825900763, 54.0, 1.197043624, 11.0, 0.91351702]",f4564a3d30314d2bbbb41d141f40a136
3400,38.0,0.88860078,32.0,0.6753681,29.0,0.42810765,"[38.0, 0.88860078, 32.0, 0.6753681, 29.0, 0.42810765]",b6eed00385414be394eea601a5beb433
3401,54.0,0.40237111,12.0,0.33404607,33.0,0.30521166,"[54.0, 0.40237111, 12.0, 0.33404607, 33.0, 0.30521166]",dce7afb4ae904e94b7bd9da2eef77670
3402,87.0,0.46226588,62.0,0.2257024,18.0,0.21637236,"[87.0, 0.46226588, 62.0, 0.2257024, 18.0, 0.21637236]",968e31f12a8e480aa4fa8b3c1bc811c1
3403,38.0,2.9994,37.0,0.5995343,43.0,0.450958576,"[38.0, 2.9994000000000005, 37.0, 0.5995343, 43.0, 0.450958576]",1c0f24379d2b46a0aa102ce29d7f84df
3404,32.0,0.88254631,72.0,0.70348262,15.0,0.33793281,"[32.0, 0.88254631, 72.0, 0.70348262, 15.0, 0.33793281]",7d50bc17ee9b4541b3f8c7957870af97
3405,15.0,0.59937268,2.0,0.10721785,50.0,0.050195042,"[15.0, 0.59937268, 2.0, 0.10721785, 50.0, 0.050195042]",bb166e29d4b84b6ba687c6bb1f05402a
3406,32.0,0.314466,17.0,0.15450612,45.0,0.14177342,"[32.0, 0.314466, 17.0, 0.15450612, 45.0, 0.14177342]",ad057cd7c90c458fa981204769097b98
3407,81.0,0.75250006,35.0,0.49996537,54.0,0.43430641,"[81.0, 0.75250006, 35.0, 0.49996537, 54.0, 0.43430641]",097d6aaeed8743a8b22b5cc508130419
3408,50.0,0.49191007,29.0,0.25258902,69.0,0.22821748,"[50.0, 0.49191007, 29.0, 0.25258902, 69.0, 0.22821748]",ca07ebd567e9400ba1558d2031363caa
3409,54.0,0.95462438,39.0,0.50936788,3.0,0.47196212,"[54.0, 0.95462438, 39.0, 0.50936788, 3.0, 0.47196212]",fa42e768314342e8b54b6b61556c8a81
3410,15.0,0.74826634,3.0,0.72942999,94.0,0.61051649,"[15.0, 0.74826634, 3.0, 0.7294299900000001, 94.0, 0.61051649]",455722d04d534a1caf1114cb57ab420a
3411,11.0,0.49586517,47.0,0.48768234,49.0,0.47948283,"[11.0, 0.49586517, 47.0, 0.48768234, 49.0, 0.47948283]",e9f59ac3b7b54c18af7a01c111d876f7
3412,77.0,0.47755077,14.0,0.34054616,62.0,0.30701301,"[77.0, 0.47755077, 14.0, 0.34054616, 62.0, 0.30701301]",2dbfadb3b60d4563bcd3b8278b869735
3413,19.0,1.00463373,5.0,0.397607684,29.0,0.383260889,"[19.0, 1.0046337300000001, 5.0, 0.397607684, 29.0, 0.38326088900000005]",1cb4dc6d104546c382c58a6dfb3abce1
3414,43.0,1.499376988,39.0,1.345585018,50.0,1.195419052,"[43.0, 1.4993769880000003, 39.0, 1.345585018, 50.0, 1.195419052]",e4cf99a1cc884d97a46eb375f23834d0
3415,38.0,1.46165605,84.0,0.90100002,88.0,0.63240993,"[38.0, 1.4616560499999998, 84.0, 0.90100002, 88.0, 0.63240993]",76dc6ea9a4b94f7c8ac9673e49032f68
3416,50.0,0.66938645,31.0,0.49786493,97.0,0.40665841,"[50.0, 0.66938645, 31.0, 0.49786493, 97.0, 0.40665841]",0489e08c398e46e2ab7a8e9c6fafb7d4
3417,59.0,1.30817907,15.0,1.11995829,32.0,1.00658062,"[59.0, 1.30817907, 15.0, 1.11995829, 32.0, 1.00658062]",0add892b89f3499b88a5169f57c19878
3418,18.0,0.94176471,5.0,0.66970742,32.0,0.62394577,"[18.0, 0.94176471, 5.0, 0.66970742, 32.0, 0.62394577]",3cca71b915b94ef7b27e93216814b624
3419,38.0,1.91537376,16.0,0.7847574,52.0,0.72973817,"[38.0, 1.91537376, 16.0, 0.7847574, 52.0, 0.72973817]",bcdcb395d92a41458d11a43a7d265969
3420,1.0,1.04655659,67.0,0.65378434,42.0,0.514907616,"[1.0, 1.04655659, 67.0, 0.65378434, 42.0, 0.514907616]",6e397b30e94640e4872b06c1320bfc0e
3421,67.0,1.69710723,32.0,1.46113476,29.0,1.1346581,"[67.0, 1.69710723, 32.0, 1.46113476, 29.0, 1.1346581]",8dcef0937fe345d3bbf4cdfaada8ca5f
3422,77.0,0.53205848,65.0,0.45885482,79.0,0.26349109,"[77.0, 0.53205848, 65.0, 0.45885482, 79.0, 0.26349109]",c5e7ffb1e9f94956aa740e289dbc6cf1
3423,67.0,1.25229726,10.0,1.084685925,0.0,1.083315409,"[67.0, 1.25229726, 10.0, 1.084685925, 0.0, 1.083315409]",72b238385b3e4277b3c81784e56d07d9
3424,38.0,1.52315557,6.0,1.47750282,14.0,0.91181481,"[38.0, 1.5231555700000001, 6.0, 1.47750282, 14.0, 0.91181481]",2b6e99a6efc5480ba6206535be1f26bd
3425,25.0,0.75778789,45.0,0.5815931,11.0,0.46552718,"[25.0, 0.75778789, 45.0, 0.5815931, 11.0, 0.46552718]",2d9158091b7841da87eee2929adb672c
3426,54.0,0.773961312,67.0,0.39863145,80.0,0.2643126,"[54.0, 0.773961312, 67.0, 0.39863145, 80.0, 0.2643126]",f5f8ed086ad54060b3a0f44bd96c8675
3427,41.0,0.88678181,21.0,0.74156749,31.0,0.6657775,"[41.0, 0.88678181, 21.0, 0.74156749, 31.0, 0.6657775]",ddd2ab8af5594b41b03fd2b9b6a933a7
3428,32.0,0.94142314,54.0,0.517907668,2.0,0.39927754,"[32.0, 0.9414231399999999, 54.0, 0.517907668, 2.0, 0.39927754]",e62d02a4688845f08c340fa39b4382cc
3429,73.0,0.48561424,21.0,0.16940157,2.0,0.1454871,"[73.0, 0.48561424, 21.0, 0.16940157, 2.0, 0.1454871]",e9c3a361ba044ed3ba731618f8bbe7de
3430,19.0,0.81032372,25.0,0.46082163,93.0,0.2802574,"[19.0, 0.81032372, 25.0, 0.46082163, 93.0, 0.2802574]",29d429f9a8fe4c58bae7dc9f44ab7f46
3431,14.0,0.33297181,19.0,0.33116522,49.0,0.16623203,"[14.0, 0.33297181, 19.0, 0.33116522, 49.0, 0.16623203]",97727d52a8804bd498820e60ba8dec5b
3432,15.0,0.4286302,80.0,0.24658649,11.0,0.16311665,"[15.0, 0.4286302, 80.0, 0.24658649, 11.0, 0.16311665]",7b7b0744d9b0494c860dac83f604ae62
3433,15.0,0.62614495,85.0,0.505,80.0,0.16098289,"[15.0, 0.62614495, 85.0, 0.505, 80.0, 0.16098289]",f0fb73801efd41cf9d79d73d0cd22400
3434,95.0,0.67000002,13.0,0.505,36.0,0.33440781,"[95.0, 0.67000002, 13.0, 0.505, 36.0, 0.33440781]",72bde3f0238543288828c0d7b80d7622
3435,53.0,0.71363872,93.0,0.33888656,45.0,0.33751133,"[53.0, 0.71363872, 93.0, 0.33888656, 45.0, 0.33751133]",3c148e4b7265441aab68c3fbd31c4a6e
3436,32.0,0.5967561,74.0,0.35759559,67.0,0.27412567,"[32.0, 0.5967561, 74.0, 0.35759559, 67.0, 0.27412567]",0181e96cc85c4077ac71a462e1ca1898
3437,19.0,0.45713934,15.0,0.28248978,0.0,0.11655703,"[19.0, 0.45713934, 15.0, 0.28248978, 0.0, 0.11655703]",f3e4b83545964dba8a84cf327b3ddddb
3438,3.0,0.63639408,25.0,0.49005535,32.0,0.402484,"[3.0, 0.63639408, 25.0, 0.49005535, 32.0, 0.402484]",a1dc1924560646a08734c54f0306d668
3439,6.0,0.44228721,18.0,0.42246556,46.0,0.38596383,"[6.0, 0.44228721, 18.0, 0.42246556, 46.0, 0.38596383]",1fbf5c2275744867a0e30608e83bfc22
3440,33.0,0.37255919,0.0,0.24686959,45.0,0.16295825,"[33.0, 0.37255919, 0.0, 0.24686959, 45.0, 0.16295825]",1935f1d91668422f9f54e149acff873c
3441,73.0,1.633657929,53.0,1.33440056,21.0,1.318256644,"[73.0, 1.6336579290000002, 53.0, 1.3344005600000002, 21.0, 1.318256644]",241356daf97f425386b8500c7165fee0
3442,31.0,0.87636673,37.0,0.87624997,80.0,0.3161051,"[31.0, 0.87636673, 37.0, 0.87624997, 80.0, 0.3161051]",594f578e4e3f45e98253d9a0d5e84d05
3443,65.0,0.51611054,30.0,0.41158167,18.0,0.036381837,"[65.0, 0.51611054, 30.0, 0.41158167, 18.0, 0.036381837]",03f7d484fe33453c9ab1b47beefdae1e
3444,29.0,0.41309664,51.0,0.21500379,91.0,0.1862323,"[29.0, 0.41309664, 51.0, 0.21500379, 91.0, 0.1862323]",206492298c8d4a29913dfd80f8878eec
3445,8.0,0.48482832,21.0,0.20754343,88.0,0.15985118,"[8.0, 0.48482832, 21.0, 0.20754343, 88.0, 0.15985118]",d3fb7876ad5b4458823ba148b4d19166
3446,29.0,1.91388253,65.0,0.76528174,96.0,0.42491309,"[29.0, 1.91388253, 65.0, 0.76528174, 96.0, 0.42491309000000005]",15bb606f85c8415b98eb68a4ac0aa4a3
3447,32.0,0.80200005,29.0,0.75589373,58.0,0.39777994,"[32.0, 0.80200005, 29.0, 0.7558937299999999, 58.0, 0.39777994]",636942b7b6ba4f1980e768f000d5d57b
3448,19.0,1.35676581,54.0,0.7525,26.0,0.51794261,"[19.0, 1.3567658100000002, 54.0, 0.7525, 26.0, 0.51794261]",0d422faacc994064b97690e23c288d77
3449,80.0,0.62991816,31.0,0.2809909,-1.0,-1.0,"[80.0, 0.62991816, 31.0, 0.2809909, -1, -1]",da641e459a004815b2acbe8b724f99cc
3450,14.0,0.35284939,94.0,0.27747679,23.0,0.11162551,"[14.0, 0.35284939, 94.0, 0.27747679, 23.0, 0.11162551]",29a3ce8d6b544611acd5888daca9113a
3451,67.0,1.77647582,6.0,1.05647495,74.0,0.92384619,"[67.0, 1.77647582, 6.0, 1.05647495, 74.0, 0.92384619]",5e15139419b9490da5eb66031ff3ead0
3452,11.0,0.66837251,67.0,0.51992333,54.0,0.49407756,"[11.0, 0.66837251, 67.0, 0.51992333, 54.0, 0.49407756]",fb7e8b1ae3d347888724164350616476
3453,73.0,1.79164442,2.0,0.62396526,82.0,0.4813478,"[73.0, 1.7916444200000001, 2.0, 0.62396526, 82.0, 0.4813478]",9bdbaf3ee9a94722aadde5363b007f39
3454,35.0,4.45776255,96.0,3.79880929,67.0,2.90127194,"[35.0, 4.45776255, 96.0, 3.79880929, 67.0, 2.90127194]",926c156d54a44a1780332ba20efc9f8f
3455,18.0,0.83500004,91.0,0.56953675,32.0,0.42847425,"[18.0, 0.83500004, 91.0, 0.56953675, 32.0, 0.42847425]",1dc95b78090346a7988252895ff9fd88
3456,80.0,0.40825894,8.0,0.29748517,97.0,0.28188747,"[80.0, 0.40825894, 8.0, 0.29748517, 97.0, 0.28188747]",a0de9705f324406f8042fb37eb60fdc6
3457,67.0,1.9985487,45.0,0.80200005,35.0,0.67433274,"[67.0, 1.9985487000000002, 45.0, 0.80200005, 35.0, 0.67433274]",50d1429c5c6b44b59e581b53c92c60b5
3458,21.0,3.891555169,50.0,3.69649378,30.0,3.060119556,"[21.0, 3.8915551689999996, 50.0, 3.69649378, 30.0, 3.060119556]",62d2f8f17b09408c8d3a034fdf1d03f8
3459,74.0,0.734203806,48.0,0.70643822,95.0,0.698010234,"[74.0, 0.7342038060000001, 48.0, 0.70643822, 95.0, 0.6980102340000001]",c7bf019f041c4f2cae8f8ed89d16ae85
3460,41.0,4.32167085,69.0,1.38648209,85.0,1.319342338,"[41.0, 4.321670849999999, 69.0, 1.38648209, 85.0, 1.3193423379999998]",9d3ad4a464a64e99925341d617ce647c
3461,10.0,0.51708258,18.0,0.39828843,85.0,0.39434311,"[10.0, 0.51708258, 18.0, 0.39828843, 85.0, 0.39434311]",ddb1e777c735451b8220d504bf3a307c
3462,54.0,1.22063863,88.0,0.28982754,33.0,0.2445951,"[54.0, 1.2206386299999998, 88.0, 0.28982754, 33.0, 0.2445951]",36a3f7e645934b0c9a1cad281be4fa8f
3463,58.0,0.7263298,54.0,0.68735015,56.0,0.176885237,"[58.0, 0.7263298, 54.0, 0.68735015, 56.0, 0.176885237]",604695230fbe4bdd8196554ec1ff6b32
3464,73.0,0.83341835,90.0,0.40220886,33.0,0.35414866,"[73.0, 0.83341835, 90.0, 0.40220886, 33.0, 0.35414866]",8e8bdc9e013942029523cd32daab22f7
3465,29.0,1.15219933,90.0,1.097429864,18.0,0.92854315,"[29.0, 1.1521993300000002, 90.0, 1.0974298640000002, 18.0, 0.9285431500000001]",ff08a0e21fcb40a591a53cf73258051b
3466,97.0,0.57956243,29.0,0.17959318,50.0,0.13376583,"[97.0, 0.57956243, 29.0, 0.17959318, 50.0, 0.13376583]",f5109526a8424799bb8d376bfe3d9cbf
3467,56.0,0.68358856,87.0,0.18870962,85.0,0.081511326,"[56.0, 0.68358856, 87.0, 0.18870962, 85.0, 0.081511326]",9dabdf1e019e43809c658ae45b0a872d
3468,29.0,0.75320119,16.0,0.53046215,61.0,0.43876475,"[29.0, 0.75320119, 16.0, 0.53046215, 61.0, 0.43876475]",801e37a38e944093b0a918b5a848815e
3469,54.0,0.90265385,87.0,0.491526146,29.0,0.093214519,"[54.0, 0.9026538500000001, 87.0, 0.491526146, 29.0, 0.093214519]",f197389752254bf0847cd33cb9c8d9ba
3470,29.0,0.98746587,47.0,0.85857147,79.0,0.47851577,"[29.0, 0.9874658700000001, 47.0, 0.85857147, 79.0, 0.47851577]",e07704ed935144fba1fe8b09cfb567ac
3471,54.0,0.65348607,14.0,0.22698356,33.0,0.07735645,"[54.0, 0.65348607, 14.0, 0.22698356, 33.0, 0.07735645]",fef1fe3da68643209f93952cb5e6bcd1
3472,79.0,0.43437585,52.0,0.19573183,54.0,0.13285679,"[79.0, 0.43437585, 52.0, 0.19573183, 54.0, 0.13285679]",3cdeb5aeaef74450abc10e1de2db62a1
3473,29.0,2.434852572,49.0,1.064256738,79.0,0.81216218,"[29.0, 2.4348525719999996, 49.0, 1.064256738, 79.0, 0.8121621800000001]",373809641ef04ce68113c70f3d50ef98
3474,61.0,0.45705688,81.0,0.20409429,42.0,0.16066338,"[61.0, 0.45705688, 81.0, 0.20409429, 42.0, 0.16066338]",90d765228635419d897903547ee8aec9
3475,41.0,1.09331626,69.0,0.64086285,1.0,0.119910713,"[41.0, 1.09331626, 69.0, 0.64086285, 1.0, 0.119910713]",be991b8951d94c298e38167167febdf4
3476,17.0,0.27387568,73.0,0.16944966,58.0,0.15036429,"[17.0, 0.27387568, 73.0, 0.16944966, 58.0, 0.15036429]",61fb917a4a40406eb94c722edb32b557
3477,10.0,1.470163581,11.0,1.12350669,58.0,0.95875001,"[10.0, 1.470163581, 11.0, 1.1235066900000001, 58.0, 0.95875001]",a73dbf2ac5f545608adc9603af816017
3478,29.0,0.55378407,99.0,0.26131311,94.0,0.094564505,"[29.0, 0.55378407, 99.0, 0.26131311, 94.0, 0.094564505]",3678fe036b864a559744d0ff0bd985d0
3479,29.0,1.56868809,91.0,0.71687189,79.0,0.28662622,"[29.0, 1.56868809, 91.0, 0.7168718900000001, 79.0, 0.28662622]",61b82e7c8aba479aad0598e00e198da2
3480,29.0,2.96540175,95.0,1.74536604,6.0,0.80585283,"[29.0, 2.96540175, 95.0, 1.74536604, 6.0, 0.80585283]",7bf67cd315334aaf9b1626df9d400654
3481,29.0,1.378450928,79.0,0.64242039,58.0,0.5024243,"[29.0, 1.378450928, 79.0, 0.6424203900000001, 58.0, 0.5024243]",b6a728e2e4b9481f98611e6077f67ecd
3482,5.0,0.77732849,33.0,0.67107403,49.0,0.39463167,"[5.0, 0.77732849, 33.0, 0.67107403, 49.0, 0.39463167]",5fcc69bf209540bfb5c0c13a33671502
3483,21.0,0.59737125,29.0,0.56195849,91.0,0.47987297,"[21.0, 0.5973712499999999, 29.0, 0.5619584900000001, 91.0, 0.47987297]",815d84be0fd6415d973670eba29a69ee
3484,58.0,0.78205818,74.0,0.090670452,38.0,0.06664639,"[58.0, 0.78205818, 74.0, 0.090670452, 38.0, 0.06664639]",19451d58be4347468663d224f71e5e5b
3485,50.0,1.73411463,30.0,1.70209009,5.0,0.87896311,"[50.0, 1.73411463, 30.0, 1.7020900900000002, 5.0, 0.8789631099999999]",a998ddb7f7a6449f9addc4897cc6ec23
3486,29.0,0.33014521,91.0,0.31972415,13.0,0.24856001,"[29.0, 0.33014521, 91.0, 0.31972415, 13.0, 0.24856001]",9dda8571c123434686356e7d2379b5a4
3487,65.0,0.37135017,15.0,0.25298849,8.0,0.20107229,"[65.0, 0.37135017, 15.0, 0.25298849, 8.0, 0.20107229]",41e78e53423a454a82d6460cdcdea792
3488,29.0,3.462936954,85.0,1.17966135,32.0,0.93718133,"[29.0, 3.462936954, 85.0, 1.17966135, 32.0, 0.93718133]",18770c021ef64b488ccb8b25a6e430b1
3489,79.0,0.33470073,24.0,0.21576294,73.0,0.079217985,"[79.0, 0.33470073, 24.0, 0.21576294, 73.0, 0.079217985]",8b85d48f924341a9af30d534037d79c5
3490,32.0,1.17941248,67.0,0.57808185,88.0,0.1023621,"[32.0, 1.1794124799999999, 67.0, 0.57808185, 88.0, 0.1023621]",4bb5bf1800a64eecada0928ea27d090d
3491,21.0,0.57125431,18.0,0.17245723,67.0,0.11854438,"[21.0, 0.57125431, 18.0, 0.17245723, 67.0, 0.11854438]",f47d30937e3d41a5847bb66c5cd05460
3492,19.0,0.36571589,49.0,0.34665367,85.0,0.29539937,"[19.0, 0.36571589, 49.0, 0.34665367, 85.0, 0.29539937]",e36ec1e0a72045ab9a8beae996ec6e1f
3493,85.0,0.88999999,65.0,0.6904074,73.0,0.52240658,"[85.0, 0.88999999, 65.0, 0.6904074, 73.0, 0.52240658]",9978c48d091943fb8cd336b849e57ffd
3494,95.0,1.29563892,91.0,0.5229128,32.0,0.46683255,"[95.0, 1.29563892, 91.0, 0.5229128, 32.0, 0.46683255]",a7ef8fe3f9594c57a35bb1760926d0a0
3495,85.0,0.9818837,21.0,0.82689703,67.0,0.66626292,"[85.0, 0.9818837, 21.0, 0.82689703, 67.0, 0.66626292]",e1321bada5224826a91d8cb7994888d0
3496,74.0,0.35460699,29.0,0.33236822,25.0,0.22134596,"[74.0, 0.35460699, 29.0, 0.33236822, 25.0, 0.22134596]",86b8409a9b6c4e019845169548d0320c
3497,29.0,0.73939553,32.0,0.25484321,79.0,0.24345678,"[29.0, 0.7393955299999999, 32.0, 0.25484321, 79.0, 0.24345678]",b3b9d3e939e34cf09125255f68e3ef73
3498,29.0,2.10489379,73.0,0.708910143,93.0,0.32208371,"[29.0, 2.10489379, 73.0, 0.708910143, 93.0, 0.32208371]",372ed21cf8bb4996b1c842ad4f446418
3499,29.0,0.59599298,61.0,0.410216536,37.0,0.32548726,"[29.0, 0.59599298, 61.0, 0.410216536, 37.0, 0.32548726]",4f35ba7af95d4807a4bda3922ea9f69f
3500,11.0,0.55236107,41.0,0.35903859,94.0,0.33237937,"[11.0, 0.55236107, 41.0, 0.35903859, 94.0, 0.33237937]",6a324823618c4e79b844ad978686c52a
3501,86.0,0.50977695,47.0,0.26690713,89.0,0.085991405,"[86.0, 0.50977695, 47.0, 0.26690713, 89.0, 0.085991405]",3219efce064a4546b6c13152b998028a
3502,85.0,1.011854736,18.0,0.80668775,25.0,0.76593244,"[85.0, 1.011854736, 18.0, 0.80668775, 25.0, 0.76593244]",3919090bc282493487d56df346089da1
3503,21.0,0.52969176,29.0,0.51584703,5.0,0.49526247,"[21.0, 0.52969176, 29.0, 0.51584703, 5.0, 0.49526247]",5d4765951adb4e819f06a56dcd302063
3504,32.0,1.194700821,68.0,0.45690471,63.0,0.41567108,"[32.0, 1.194700821, 68.0, 0.45690471, 63.0, 0.41567108]",8ab0a14843c945d3ab60d2141e2db6e5
3505,50.0,0.47351393,95.0,0.44290531,54.0,0.24886771,"[50.0, 0.47351393, 95.0, 0.44290531, 54.0, 0.24886771]",f736cfda4893480ab4e71b5cca669d7a
3506,29.0,0.61124945,16.0,0.20145972,87.0,0.07940504,"[29.0, 0.61124945, 16.0, 0.20145972, 87.0, 0.07940504]",36e54b9cf0064cde846700f823578287
3507,29.0,1.18839121,97.0,0.20520033,34.0,0.13626854,"[29.0, 1.18839121, 97.0, 0.20520033, 34.0, 0.13626854]",c1f32bcccf3149088cee24d3d9a84c8a
3508,97.0,0.62147224,30.0,0.31319445,-1.0,-1.0,"[97.0, 0.62147224, 30.0, 0.31319445, -1, -1]",aa8a5de667484f499386e42400f6b298
3509,98.0,0.4497501,30.0,0.41011038,32.0,0.34179863,"[98.0, 0.4497501, 30.0, 0.41011038, 32.0, 0.34179863]",9421715a40424e9e9c38f6ae9029527d
3510,29.0,0.55550271,16.0,0.37684315,93.0,0.35573807,"[29.0, 0.55550271, 16.0, 0.37684315, 93.0, 0.35573807]",5b9a933fa51040ab965b93485680657a
3511,29.0,0.901525593,32.0,0.28506058,79.0,0.27690428,"[29.0, 0.901525593, 32.0, 0.28506058, 79.0, 0.27690428]",69f831b036824cfb9f87fb40a9d6cf9f
3512,29.0,5.14777026,58.0,1.317120962,79.0,1.232175381,"[29.0, 5.147770260000001, 58.0, 1.317120962, 79.0, 1.2321753809999998]",0cf7a9f076ad44309f90ed1f4f517616
3513,29.0,0.43501258,95.0,0.35866785,3.0,0.13703382,"[29.0, 0.43501258, 95.0, 0.35866785, 3.0, 0.13703382]",19e7218a68184371b8d30af4e1f8f5a1
3514,88.0,1.813144141,4.0,1.106773659,51.0,1.05813411,"[88.0, 1.813144141, 4.0, 1.106773659, 51.0, 1.0581341100000001]",97d44742b7e840608d45c1f55a103f11
3515,31.0,0.57082349,84.0,0.33117658,-1.0,-1.0,"[31.0, 0.57082349, 84.0, 0.33117658, -1, -1]",8a2cbe4b884b4db7a4bcc7b0c12a11e9
3516,51.0,0.38104978,72.0,0.18263949,36.0,0.14161123,"[51.0, 0.38104978, 72.0, 0.18263949, 36.0, 0.14161123]",4ba1401a293a42acbdeb69be5fb4638c
3517,91.0,0.64490682,49.0,0.23259316,-1.0,-1.0,"[91.0, 0.64490682, 49.0, 0.23259316, -1, -1]",c47e6dc9fb5145179143f7b4555cd371
3518,29.0,2.07416121,58.0,0.46980083,50.0,0.39940533,"[29.0, 2.0741612099999998, 58.0, 0.46980083, 50.0, 0.39940533]",68ea9b7cbfa8474eb60f1b39be1b1b71
3519,67.0,0.48458153,97.0,0.46097407,-1.0,-1.0,"[67.0, 0.48458153, 97.0, 0.46097407, -1, -1]",89671c861a47462d8cebbc772a89f94a
3520,29.0,0.64281785,91.0,0.12161568,79.0,0.072095454,"[29.0, 0.64281785, 91.0, 0.12161568, 79.0, 0.072095454]",20f3d52a69d042acb20bd7ea700e659e
3521,29.0,1.50677317,83.0,0.41881019,54.0,0.26080787,"[29.0, 1.50677317, 83.0, 0.41881019, 54.0, 0.26080787]",a262a084918e4d69b3fb891054753b5f
3522,10.0,2.28861279,36.0,2.12210322,5.0,1.4016376,"[10.0, 2.2886127899999997, 36.0, 2.12210322, 5.0, 1.4016376000000002]",393bb163114340119a88944a061c397f
3523,29.0,1.95507997,17.0,0.61852443,21.0,0.467797807,"[29.0, 1.95507997, 17.0, 0.61852443, 21.0, 0.467797807]",5e5eb24740984cacb946db2113cc0e66
3524,29.0,0.803159,18.0,0.15914869,-1.0,-1.0,"[29.0, 0.803159, 18.0, 0.15914869, -1, -1]",e6ae07cae2ef423d9d689e2adf990116
3525,79.0,0.59417832,91.0,0.34231219,29.0,0.26100707,"[79.0, 0.59417832, 91.0, 0.34231219, 29.0, 0.26100707]",79241b8f9ee54dae97ab175046497c57
3526,29.0,0.5417797,91.0,0.32215616,3.0,0.054734204,"[29.0, 0.5417797, 91.0, 0.32215616, 3.0, 0.054734204]",3444d28bb6ac44afb0445e4e9fafef38
3527,85.0,2.84148222,29.0,1.33635623,79.0,1.22688655,"[85.0, 2.84148222, 29.0, 1.3363562299999998, 79.0, 1.22688655]",819f3ed1c1da40488a9d0c794d4daf61
3528,91.0,0.92373818,18.0,0.422552884,65.0,0.25511891,"[91.0, 0.92373818, 18.0, 0.422552884, 65.0, 0.25511891]",3cbf8444be93437abb2986b7a903303c
